id,name,unit,source,sourceNote,sourceOrganization,topics
EN.ATM.CO2E.FF.ZS,CO2 emissions from fossil-fuels (% of total),,"{'id': '11', 'value': 'Africa Development Indicators'}","Fossil fuel is any hydrocarbon deposit that can be burned for heat or power, such as petroleum, coal, and natural gas. This is the sum total of all fossil fuel emissions (solid fuel consumption, liquid fuel consumption, gas fuel consumption, cement production and gas flaring).  ","Food and Agriculture Organization, electronic files and web site.",[]
EN.ATM.CO2E.GDP,"CO2 emissions, industrial (kg per 1987 US$ of GDP)",,"{'id': '57', 'value': 'WDI Database Archives'}",,,[]
EN.ATM.CO2E.GF.KT,CO2 emissions from gaseous fuel consumption (kt) ,,"{'id': '57', 'value': 'WDI Database Archives'}",Carbon dioxide emissions from liquid fuel consumption refer mainly to emissions from use of natural gas as an energy source.,"Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.GF.ZS,CO2 emissions from gaseous fuel consumption (% of total) ,,"{'id': '57', 'value': 'WDI Database Archives'}",Carbon dioxide emissions from liquid fuel consumption refer mainly to emissions from use of natural gas as an energy source.,"Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.","[{'id': '5', 'value': 'Energy & Mining '}, {'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.GL.KT,CO2 emissions from gas flaring (thousand metric tons),,"{'id': '11', 'value': 'Africa Development Indicators'}",Carbon dioxide emissions from gas flaring fuel consumption refer mainly to emissions from gas flaring activities.     ,"Food and Agriculture Organization, electronic files and web site.",[]
EN.ATM.CO2E.KD.87.GD,"CO2 emissions, industrial (kg per 1987 US$ of GDP)",,"{'id': '57', 'value': 'WDI Database Archives'}",,,[]
EN.ATM.CO2E.KD.GD,CO2 emissions (kg per 2015 US$ of GDP),,"{'id': '57', 'value': 'WDI Database Archives'}","Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Climate Watch. 2020. GHG Emissions. Washington, DC: World Resources Institute. Available at: https://www.climatewatchdata.org/ghg-emissions. See NY.GDP.MKTP.KD for the denominator's source.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.KT,CO2 emissions (kt),,"{'id': '57', 'value': 'WDI Database Archives'}","Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt) ,,"{'id': '57', 'value': 'WDI Database Archives'}",Carbon dioxide emissions from liquid fuel consumption refer mainly to emissions from use of petroleum-derived fuels as an energy source.,"Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.","[{'id': '5', 'value': 'Energy & Mining '}, {'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.LF.ZS,CO2 emissions from liquid fuel consumption (% of total) ,,"{'id': '57', 'value': 'WDI Database Archives'}",Carbon dioxide emissions from liquid fuel consumption refer mainly to emissions from use of petroleum-derived fuels as an energy source.,"Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.PC,CO2 emissions (metric tons per capita),,"{'id': '57', 'value': 'WDI Database Archives'}","Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Emissions data are sourced from Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.PP.GD,CO2 emissions (kg per PPP $ of GDP),,"{'id': '57', 'value': 'WDI Database Archives'}","Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Climate Watch. 2020. GHG Emissions. Washington, DC: World Resources Institute. Available at: https://www.climatewatchdata.org/ghg-emissions. See NY.GDP.MKTP.PP.CD for the denominator's source.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.PP.GD.KD,CO2 emissions (kg per 2021 PPP $ of GDP),,"{'id': '57', 'value': 'WDI Database Archives'}","Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Climate Watch. 2020. GHG Emissions. Washington, DC: World Resources Institute. Available at: https://www.climatewatchdata.org/ghg-emissions. See NY.GDP.MKTP.PP.KD for the denominator's source.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.SF.KT,CO2 emissions from solid fuel consumption (kt) ,,"{'id': '57', 'value': 'WDI Database Archives'}",Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,"Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.CO2E.SF.ZS,CO2 emissions from solid fuel consumption (% of total),,"{'id': '57', 'value': 'WDI Database Archives'}",Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,"Carbon Dioxide Information Analysis Center, Environmental Sciences Division, Oak Ridge National Laboratory, Tennessee, United States.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.GHGO.KT.CE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,"{'id': '57', 'value': 'WDI Database Archives'}","Other greenhouse gas emissions are by-product emissions of hydrofluorocarbons, perfluorocarbons, and sulfur hexafluoride.","World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.GHGO.ZG,Other greenhouse gas emissions (% change from 1990),,"{'id': '57', 'value': 'WDI Database Archives'}","Other greenhouse gas emissions are by-product emissions of hydrofluorocarbons, perfluorocarbons, and sulfur hexafluoride. Each year of data shows the percentage change to that year from 1990.","World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.GHGT.KT.CE,Total greenhouse gas emissions (kt of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","Total greenhouse gas emissions in kt of CO2 equivalent are composed of CO2 totals excluding short-cycle biomass burning (such as agricultural waste burning and savanna burning) but including other biomass burning (such as forest fires, post-burn decay, peat fires and decay of drained peatlands), all anthropogenic CH4 sources, N2O sources and F-gases (HFCs, PFCs and SF6).","Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.GHGT.ZG,Total greenhouse gas emissions (% change from 1990),,"{'id': '57', 'value': 'WDI Database Archives'}","Total greenhouse gas emissions are composed of CO2 totals excluding short-cycle biomass burning (such as agricultural waste burning and savanna burning) but including other biomass burning (such as forest fires, post-burn decay, peat fires and decay of drained peatlands), all anthropogenic CH4 sources, N2O sources and F-gases (HFCs, PFCs and SF6). Each year of data shows the percentage change to that year from 1990.","World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.HFCG.KT.CE,HFC gas emissions (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","Hydrofluorocarbons, used as a replacement for chlorofluorocarbons, are used mainly in refrigeration and semiconductor manufacturing.","European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.METH.AG.KT.CE,Agricultural methane emissions (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","Agricultural methane emissions are emissions from animals, animal waste, rice production, agricultural waste burning (nonenergy, on-site), and savanna burning.","Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '1', 'value': 'Agriculture & Rural Development  '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.METH.AG.ZS,Agricultural methane emissions (% of total),,"{'id': '57', 'value': 'WDI Database Archives'}","Agricultural methane emissions are emissions from animals, animal waste, rice production, agricultural waste burning (nonenergy, on-site), and savanna burning.","World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '1', 'value': 'Agriculture & Rural Development  '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.METH.EG.KT.CE,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.","Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '5', 'value': 'Energy & Mining '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.METH.EG.ZS,Energy related methane emissions (% of total),,"{'id': '57', 'value': 'WDI Database Archives'}","Methane emissions from energy processes are emissions from the production, handling, transmission, and combustion of fossil fuels and biofuels.","World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '5', 'value': 'Energy & Mining '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.METH.IN.ZS,Energy related methane emissions (% of total),,"{'id': '11', 'value': 'Africa Development Indicators'}","Industrial methane emissions are emissions from the handling, transmission, and combustion of fossil fuels and biofuels.","International Energy Agency (IEA Statistics © OECD/IEA, http://www.iea.org/stats/index.asp).","[{'id': '6', 'value': 'Environment '}]"
EN.ATM.METH.KT.CE,Methane emissions (kt of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}",Methane emissions are those stemming from human activities such as agriculture and from industrial methane production.,"Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.METH.PC,Methane emissions (kt of CO2 equivalent per capita),,"{'id': '57', 'value': 'WDI Database Archives'}",,,[]
EN.ATM.METH.ZG,Methane emissions (% change from 1990),,"{'id': '57', 'value': 'WDI Database Archives'}",Methane emissions are those stemming from human activities such as agriculture and from industrial methane production. Each year of data shows the percentage change to that year from 1990.,"World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.NOXE.AG.KT.CE,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savanna burning.","Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '1', 'value': 'Agriculture & Rural Development  '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.NOXE.AG.ZS,Agricultural nitrous oxide emissions (% of total),,"{'id': '57', 'value': 'WDI Database Archives'}","Agricultural nitrous oxide emissions are emissions produced through fertilizer use (synthetic and animal manure), animal waste management, agricultural waste burning (nonenergy, on-site), and savanna burning.","World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '1', 'value': 'Agriculture & Rural Development  '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.NOXE.EG.KT.CE,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}",Nitrous oxide emissions from energy processes are emissions produced by the combustion of fossil fuels and biofuels.,"Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '5', 'value': 'Energy & Mining '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.NOXE.EG.ZS,Nitrous oxide emissions in energy sector (% of total),,"{'id': '57', 'value': 'WDI Database Archives'}",Nitrous oxide emissions from energy processes are emissions produced by the combustion of fossil fuels and biofuels.,"World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '5', 'value': 'Energy & Mining '}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.NOXE.EI.ZS,Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions),,"{'id': '57', 'value': 'WDI Database Archives'}",,,[]
EN.ATM.NOXE.IN.KT.CE,Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}",,,[]
EN.ATM.NOXE.IN.ZS,Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions),,"{'id': '11', 'value': 'Africa Development Indicators'}",Industrial nitrous oxide emissions are emissions produced during the manufacturing of adipic acid and nitric acid.,"International Energy Agency (IEA Statistics © OECD/IEA, http://www.iea.org/stats/index.asp).","[{'id': '6', 'value': 'Environment '}]"
EN.ATM.NOXE.KT.CE,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","Nitrous oxide emissions are emissions from agricultural biomass burning, industrial activities, and livestock management.","Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.NOXE.MT.CE,Nitrous oxide emissions (metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}",,,[]
EN.ATM.NOXE.PC,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),,"{'id': '57', 'value': 'WDI Database Archives'}",,,[]
EN.ATM.NOXE.ZG,Nitrous oxide emissions (% change from 1990),,"{'id': '57', 'value': 'WDI Database Archives'}","Nitrous oxide emissions are emissions from agricultural biomass burning, industrial activities, and livestock management. Each year of data shows the percentage change to that year from 1990.","World Bank staff estimates from original source: European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/.","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.PFCG.KT.CE,PFC gas emissions (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","Perfluorocarbons, used as a replacement for chlorofluorocarbons in manufacturing semiconductors, are a byproduct of aluminum smelting and uranium enrichment.","European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.ATM.SF6G.KT.CE,SF6 gas emissions (thousand metric tons of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}",Sulfur hexafluoride is used largely to insulate high-voltage electric power equipment.,"European Commission, Joint Research Centre (JRC)/Netherlands Environmental Assessment Agency (PBL). Emission Database for Global Atmospheric Research (EDGAR): http://edgar.jrc.ec.europa.eu/","[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.CLC.GHGR.MT.CE,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,"{'id': '57', 'value': 'WDI Database Archives'}","GHG net emissions/removals by LUCF refers to changes in atmospheric levels of all greenhouse gases attributable to forest and land-use change activities, including but not limited to (1) emissions and removals of CO2 from decreases or increases in biomass stocks due to forest management, logging, fuelwood collection, etc.; (2) conversion of existing forests and natural grasslands to other land uses; (3) removal of CO2 from the abandonment of formerly managed lands (e.g. croplands and pastures); and (4) emissions and removals of CO2 in soil associated with land-use change and management. For Annex-I countries under the UNFCCC, these data are drawn from the annual GHG inventories submitted to the UNFCCC by each country; for non-Annex-I countries, data are drawn from the most recently submitted National Communication where available. Because of differences in reporting years and methodologies, these data are not generally considered comparable across countries. Data are in million metric tons.",United Nations Framework Convention on Climate Change.,"[{'id': '19', 'value': 'Climate Change'}, {'id': '6', 'value': 'Environment '}]"
EN.CO2.BLDG.MT,CO2 emissions from residential buildings and commercial and public services (million metric tons),,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from residential buildings and commercial and public services contains all emissions from fuel combustion in households. This corresponds to IPCC Source/Sink Category 1 A 4 b. Commercial and public services includes emissions from all activities of ISIC Divisions 41, 50-52, 55, 63-67, 70-75, 80, 85, 90-93 and 99.","IEA Statistics © OECD/IEA 2014 (http://www.iea.org/stats/index.asp), subject to https://www.iea.org/t&c/termsandconditions/",[]
EN.CO2.BLDG.ZS,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from residential buildings and commercial and public services contains all emissions from fuel combustion in households. This corresponds to IPCC Source/Sink Category 1 A 4 b. Commercial and public services includes emissions from all activities of ISIC Divisions 41, 50-52, 55, 63-67, 70-75, 80, 85, 90-93 and 99.","IEA Statistics © OECD/IEA 2014 (https://www.iea.org/data-and-statistics), subject to https://www.iea.org/terms/","[{'id': '6', 'value': 'Environment '}]"
EN.CO2.ETOT.MT,"CO2 emissions from electricity and heat production, total (million metric tons)",,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from electricity and heat production is the sum of three IEA categories of CO2 emissions: (1) Main Activity Producer Electricity and Heat which contains the sum of emissions from main activity producer electricity generation, combined heat and power generation and heat plants. Main activity producers (formerly known as public utilities) are defined as those undertakings whose primary activity is to supply the public. They may be publicly or privately owned. This corresponds to IPCC Source/Sink Category 1 A 1 a. For the CO2 emissions from fuel combustion (summary) file, emissions from own on-site use of fuel in power plants (EPOWERPLT) are also included. (2) Unallocated Autoproducers which contains the emissions from the generation of electricity and/or heat by autoproducers. Autoproducers are defined as undertakings that generate electricity and/or heat, wholly or partly for their own use as an activity which supports their primary activity. They may be privately or publicly owned. In the 1996 IPCC Guidelines, these emissions would normally be distributed between industry, transport and ""other"" sectors. (3) Other Energy Industries contains emissions from fuel combusted in petroleum refineries, for the manufacture of solid fuels, coal mining, oil and gas extraction and other energy-producing industries. This corresponds to the IPCC Source/Sink Categories 1 A 1 b and 1 A 1 c. According to the 1996 IPCC Guidelines, emissions from coke inputs to blast furnaces can either be counted here or in the Industrial Processes source/sink category. Within detailed sectoral calculations, certain non-energy processes can be distinguished. In the reduction of iron in a blast furnace through the combustion of coke, the primary purpose of the coke oxidation is to produce pig iron and the emissions can be considered as an industrial process. Care must be taken not to double count these emissions in both Energy and Industrial Processes. In the IEA estimations, these emissions have been included in this category.","IEA Statistics © OECD/IEA 2014 (http://www.iea.org/stats/index.asp), subject to https://www.iea.org/t&c/termsandconditions/",[]
EN.CO2.ETOT.ZS,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from electricity and heat production is the sum of three IEA categories of CO2 emissions: (1) Main Activity Producer Electricity and Heat which contains the sum of emissions from main activity producer electricity generation, combined heat and power generation and heat plants. Main activity producers (formerly known as public utilities) are defined as those undertakings whose primary activity is to supply the public. They may be publicly or privately owned. This corresponds to IPCC Source/Sink Category 1 A 1 a. For the CO2 emissions from fuel combustion (summary) file, emissions from own on-site use of fuel in power plants (EPOWERPLT) are also included. (2) Unallocated Autoproducers which contains the emissions from the generation of electricity and/or heat by autoproducers. Autoproducers are defined as undertakings that generate electricity and/or heat, wholly or partly for their own use as an activity which supports their primary activity. They may be privately or publicly owned. In the 1996 IPCC Guidelines, these emissions would normally be distributed between industry, transport and ""other"" sectors. (3) Other Energy Industries contains emissions from fuel combusted in petroleum refineries, for the manufacture of solid fuels, coal mining, oil and gas extraction and other energy-producing industries. This corresponds to the IPCC Source/Sink Categories 1 A 1 b and 1 A 1 c. According to the 1996 IPCC Guidelines, emissions from coke inputs to blast furnaces can either be counted here or in the Industrial Processes source/sink category. Within detailed sectoral calculations, certain non-energy processes can be distinguished. In the reduction of iron in a blast furnace through the combustion of coke, the primary purpose of the coke oxidation is to produce pig iron and the emissions can be considered as an industrial process. Care must be taken not to double count these emissions in both Energy and Industrial Processes. In the IEA estimations, these emissions have been included in this category.","IEA Statistics © OECD/IEA 2014 (https://www.iea.org/data-and-statistics), subject to https://www.iea.org/terms/","[{'id': '6', 'value': 'Environment '}]"
EN.CO2.MANF.MT,CO2 emissions from manufacturing industries and construction (million metric tons),,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from manufacturing industries and construction contains the emissions from combustion of fuels in industry. The IPCC Source/Sink Category 1 A 2 includes these emissions. However, in the 1996 IPCC Guidelines, the IPCC category also includes emissions from industry autoproducers that generate electricity and/or heat. The IEA data are not collected in a way that allows the energy consumption to be split by specific end-use and therefore, autoproducers are shown as a separate item (Unallocated Autoproducers). Manufacturing industries and construction also includes emissions from coke inputs into blast furnaces, which may be reported either in the transformation sector, the industry sector or the separate IPCC Source/Sink Category 2, Industrial Processes.","IEA Statistics © OECD/IEA 2014 (http://www.iea.org/stats/index.asp), subject to https://www.iea.org/t&c/termsandconditions/",[]
EN.CO2.MANF.ZS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from manufacturing industries and construction contains the emissions from combustion of fuels in industry. The IPCC Source/Sink Category 1 A 2 includes these emissions. However, in the 1996 IPCC Guidelines, the IPCC category also includes emissions from industry autoproducers that generate electricity and/or heat. The IEA data are not collected in a way that allows the energy consumption to be split by specific end-use and therefore, autoproducers are shown as a separate item (Unallocated Autoproducers). Manufacturing industries and construction also includes emissions from coke inputs into blast furnaces, which may be reported either in the transformation sector, the industry sector or the separate IPCC Source/Sink Category 2, Industrial Processes.","IEA Statistics © OECD/IEA 2014 (https://www.iea.org/data-and-statistics), subject to https://www.iea.org/terms/","[{'id': '6', 'value': 'Environment '}]"
EN.CO2.OTHX.MT,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (million metric tons)",,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from other sectors, less residential buildings and commercial and public services, contains the emissions from commercial/institutional activities, residential, agriculture/forestry, fishing and other emissions not specified elsewhere that are included in the IPCC Source/Sink Categories 1 A 4 and 1 A 5. In the 1996 IPCC Guidelines, the category also includes emissions from autoproducers in the commercial/residential/agricultural sectors that generate electricity and/or heat. The IEA data are not collected in a way that allows the energy consumption to be split by specific end-use and therefore, autoproducers are shown as a separate item (Unallocated Autoproducers).","IEA Statistics © OECD/IEA 2014 (http://www.iea.org/stats/index.asp), subject to https://www.iea.org/t&c/termsandconditions/",[]
EN.CO2.OTHX.ZS,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from other sectors, less residential buildings and commercial and public services, contains the emissions from commercial/institutional activities, residential, agriculture/forestry, fishing and other emissions not specified elsewhere that are included in the IPCC Source/Sink Categories 1 A 4 and 1 A 5. In the 1996 IPCC Guidelines, the category also includes emissions from autoproducers in the commercial/residential/agricultural sectors that generate electricity and/or heat. The IEA data are not collected in a way that allows the energy consumption to be split by specific end-use and therefore, autoproducers are shown as a separate item (Unallocated Autoproducers).","IEA Statistics © OECD/IEA 2014 (https://www.iea.org/data-and-statistics), subject to https://www.iea.org/terms/","[{'id': '6', 'value': 'Environment '}]"
EN.CO2.TRAN.MT,CO2 emissions from transport (million metric tons),,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from transport contains emissions from the combustion of fuel for all transport activity, regardless of the sector, except for international marine bunkers and international aviation. This includes domestic aviation, domestic navigation, road, rail and pipeline transport, and corresponds to IPCC Source/Sink Category 1 A 3. In addition, the IEA data are not collected in a way that allows the autoproducer consumption to be split by specific end-use and therefore, autoproducers are shown as a separate item (Unallocated Autoproducers).","IEA Statistics © OECD/IEA 2014 (http://www.iea.org/stats/index.asp), subject to https://www.iea.org/t&c/termsandconditions/",[]
EN.CO2.TRAN.ZS,CO2 emissions from transport (% of total fuel combustion),,"{'id': '57', 'value': 'WDI Database Archives'}","CO2 emissions from transport contains emissions from the combustion of fuel for all transport activity, regardless of the sector, except for international marine bunkers and international aviation. This includes domestic aviation, domestic navigation, road, rail and pipeline transport, and corresponds to IPCC Source/Sink Category 1 A 3. In addition, the IEA data are not collected in a way that allows the autoproducer consumption to be split by specific end-use and therefore, autoproducers are shown as a separate item (Unallocated Autoproducers).","IEA Statistics © OECD/IEA 2014 (https://www.iea.org/data-and-statistics), subject to https://www.iea.org/terms/","[{'id': '6', 'value': 'Environment '}]"
